host-src-ip			host-dst-ip			host-src-port			host-dst-port			host-protocol			flow-size-in-bytes			flow-duration
192.168.1.15			192.168.1.53			7546			1690			TCP			726			1.4s
192.168.1.15			192.168.1.53			8631			1923			TCP			779			2.5s
192.168.1.15			192.168.1.53			9694			887			TCP			867			2.5s
192.168.1.15			192.168.1.53			19599			1806			TCP			740			1.0s
192.168.1.15			192.168.1.53			18356			897			TCP			759			2.5s
192.168.1.15			192.168.1.53			19012			1767			TCP			753			1.1s
192.168.1.15			192.168.1.53			3001			901			TCP			689			2.3s
192.168.1.15			192.168.1.53			2120			1124			TCP			652			1.8s
192.168.1.15			192.168.1.53			19666			376			TCP			726			4.0s
192.168.1.15			192.168.1.53			7157			446			TCP			650			2.4s
192.168.1.15			192.168.1.53			5395			1916			TCP			840			2.5s
192.168.1.15			192.168.1.53			19867			686			TCP			878			1.4s
192.168.1.15			192.168.1.53			13505			1617			TCP			630			3.9s
192.168.1.15			192.168.1.53			7229			62			TCP			781			2.1s
192.168.1.15			192.168.1.53			6198			1958			TCP			898			3.8s
192.168.1.15			192.168.1.53			4574			735			TCP			844			3.0s
192.168.1.15			192.168.1.53			18896			152			TCP			600			1.7s
192.168.1.15			192.168.1.53			7327			334			TCP			765			2.1s
192.168.1.15			192.168.1.53			5891			1576			TCP			638			1.5s
192.168.1.15			192.168.1.53			7094			24			TCP			689			2.9s
192.168.1.15			192.168.1.53			19435			157			TCP			727			3.0s
192.168.1.15			192.168.1.53			2488			175			TCP			652			3.0s
192.168.1.15			192.168.1.53			14219			1865			TCP			714			1.2s
192.168.1.15			192.168.1.53			5305			750			TCP			818			1.3s
192.168.1.15			192.168.1.53			11972			627			TCP			648			3.7s
192.168.1.15			192.168.1.53			2440			1642			TCP			799			3.0s
192.168.1.15			192.168.1.53			15330			390			TCP			795			1.8s
192.168.1.15			192.168.1.53			2728			226			TCP			895			2.3s
192.168.1.15			192.168.1.53			9898			653			TCP			781			1.1s
192.168.1.15			192.168.1.53			14658			1166			TCP			642			1.3s
192.168.1.15			192.168.1.53			15071			1949			TCP			874			3.1s
192.168.1.15			192.168.1.53			4497			1156			TCP			636			1.0s
192.168.1.15			192.168.1.53			5890			1637			TCP			745			3.1s
192.168.1.15			192.168.1.53			5292			1267			TCP			684			1.8s
192.168.1.15			192.168.1.53			19066			977			TCP			675			3.1s
192.168.1.15			192.168.1.53			11277			351			TCP			733			3.3s
192.168.1.15			192.168.1.53			3689			362			TCP			824			2.2s
192.168.1.15			192.168.1.53			7395			155			TCP			727			1.2s
192.168.1.15			192.168.1.53			19288			433			TCP			724			1.1s
192.168.1.15			192.168.1.53			16768			1500			TCP			826			3.4s
192.168.1.15			192.168.1.53			11552			587			TCP			602			3.5s
192.168.1.15			192.168.1.53			19058			69			TCP			766			1.3s
192.168.1.15			192.168.1.53			9837			1648			TCP			721			3.3s
192.168.1.15			192.168.1.53			14111			616			TCP			738			3.6s
192.168.1.15			192.168.1.53			8136			1367			TCP			620			1.3s
192.168.1.15			192.168.1.53			6495			39			TCP			822			1.4s
192.168.1.15			192.168.1.53			14051			1077			TCP			728			2.0s
192.168.1.15			192.168.1.53			11656			1526			TCP			896			3.3s
192.168.1.15			192.168.1.53			8485			1521			TCP			844			2.2s
192.168.1.15			192.168.1.53			14036			824			TCP			649			1.8s
192.168.1.15			192.168.1.53			4696			1565			TCP			658			3.9s
192.168.1.15			192.168.1.53			6725			1130			TCP			711			1.1s
192.168.1.15			192.168.1.53			13172			248			TCP			751			2.5s
192.168.1.15			192.168.1.53			10841			826			TCP			803			3.9s
192.168.1.15			192.168.1.53			9551			32			TCP			828			3.7s
192.168.1.15			192.168.1.53			16318			1950			TCP			761			1.2s
192.168.1.15			192.168.1.53			9850			1469			TCP			757			3.3s
192.168.1.15			192.168.1.53			6718			1399			TCP			895			2.7s
192.168.1.15			192.168.1.53			11142			1134			TCP			691			3.4s
192.168.1.15			192.168.1.53			13755			772			TCP			773			3.6s
192.168.1.15			192.168.1.53			2418			1154			TCP			854			1.4s
192.168.1.15			192.168.1.53			9276			1816			TCP			656			3.7s
192.168.1.15			192.168.1.53			5160			1193			TCP			694			3.7s
192.168.1.15			192.168.1.53			18713			1294			TCP			755			3.2s
192.168.1.15			192.168.1.53			7915			1453			TCP			643			2.5s
192.168.1.15			192.168.1.53			3076			1509			TCP			766			3.1s
192.168.1.15			192.168.1.53			16562			994			TCP			720			1.8s
192.168.1.15			192.168.1.53			14265			1597			TCP			861			1.3s
192.168.1.15			192.168.1.53			3360			459			TCP			820			2.7s
192.168.1.15			192.168.1.53			3165			1093			TCP			688			1.9s
192.168.1.15			192.168.1.53			14452			1748			TCP			829			3.1s
192.168.1.15			192.168.1.53			3285			1527			TCP			862			2.1s
192.168.1.15			192.168.1.53			3866			1597			TCP			774			4.0s
192.168.1.15			192.168.1.53			6640			779			TCP			717			2.2s
192.168.1.15			192.168.1.53			14299			1426			TCP			729			1.1s
192.168.1.15			192.168.1.53			5270			1751			TCP			851			2.5s
192.168.1.15			192.168.1.53			10806			273			TCP			779			1.1s
192.168.1.15			192.168.1.53			16136			1502			TCP			893			1.6s
192.168.1.15			192.168.1.53			17897			1595			TCP			617			3.2s
192.168.1.15			192.168.1.53			13730			1699			TCP			725			1.7s
192.168.1.15			192.168.1.53			17545			1167			TCP			629			3.1s
192.168.1.15			192.168.1.53			15522			1722			TCP			732			1.1s
192.168.1.15			192.168.1.53			3874			159			TCP			866			1.2s
192.168.1.15			192.168.1.53			14085			298			TCP			710			2.8s
192.168.1.15			192.168.1.53			5655			1883			TCP			773			3.3s
192.168.1.15			192.168.1.53			10671			1484			TCP			886			3.3s
192.168.1.15			192.168.1.53			12382			1363			TCP			758			2.1s
192.168.1.15			192.168.1.53			5269			1100			TCP			749			2.8s
192.168.1.15			192.168.1.53			15976			730			TCP			757			3.5s
192.168.1.15			192.168.1.53			3521			543			TCP			699			3.7s
192.168.1.15			192.168.1.53			4739			591			TCP			826			2.8s
192.168.1.15			192.168.1.53			8917			131			TCP			754			2.7s
192.168.1.15			192.168.1.53			5951			1416			TCP			881			1.7s
192.168.1.15			192.168.1.53			5669			550			TCP			608			2.4s
192.168.1.15			192.168.1.53			8232			462			TCP			660			3.5s
192.168.1.15			192.168.1.53			10970			275			TCP			618			2.4s
192.168.1.15			192.168.1.53			18895			257			TCP			806			3.3s
192.168.1.15			192.168.1.53			5717			1597			TCP			870			3.2s
192.168.1.15			192.168.1.53			18825			20			TCP			844			2.9s
192.168.1.15			192.168.1.53			13131			1420			TCP			688			1.4s
192.168.1.15			192.168.1.53			10753			2016			TCP			850			3.2s
192.168.1.15			192.168.1.53			3352			1973			TCP			843			3.2s
192.168.1.15			192.168.1.53			13520			968			TCP			625			3.6s
192.168.1.15			192.168.1.53			14462			1879			TCP			655			3.6s
192.168.1.15			192.168.1.53			3080			500			TCP			875			3.0s
192.168.1.15			192.168.1.53			19257			678			TCP			828			3.6s
192.168.1.15			192.168.1.53			10805			505			TCP			671			1.1s
192.168.1.15			192.168.1.53			10637			1211			TCP			768			2.2s
192.168.1.15			192.168.1.53			5932			25			TCP			666			3.4s
192.168.1.15			192.168.1.53			17727			389			TCP			612			1.6s
192.168.1.15			192.168.1.53			19592			2017			TCP			745			1.0s
192.168.1.15			192.168.1.53			19685			1762			TCP			658			1.8s
192.168.1.15			192.168.1.53			4732			917			TCP			749			1.8s
192.168.1.15			192.168.1.53			4885			1745			TCP			814			3.8s
192.168.1.15			192.168.1.53			10699			325			TCP			835			3.2s
192.168.1.15			192.168.1.53			5034			199			TCP			872			3.0s
192.168.1.15			192.168.1.53			5654			368			TCP			776			3.7s
192.168.1.15			192.168.1.53			3132			423			TCP			742			3.8s
192.168.1.15			192.168.1.53			7451			63			TCP			807			3.2s
192.168.1.15			192.168.1.53			8428			368			TCP			771			3.5s
192.168.1.15			192.168.1.53			10816			1697			TCP			850			2.6s
192.168.1.15			192.168.1.53			15460			1234			TCP			812			1.8s
192.168.1.15			192.168.1.53			18555			560			TCP			606			2.7s
192.168.1.15			192.168.1.53			2986			3			TCP			829			1.1s
192.168.1.15			192.168.1.53			12164			1028			TCP			604			2.7s
192.168.1.15			192.168.1.53			5573			1822			TCP			714			3.0s
192.168.1.15			192.168.1.53			2911			928			TCP			809			2.7s
192.168.1.15			192.168.1.53			19613			1286			TCP			620			2.3s
192.168.1.15			192.168.1.53			3833			938			TCP			812			2.4s
192.168.1.15			192.168.1.53			19330			894			TCP			606			3.6s
192.168.1.15			192.168.1.53			14888			1567			TCP			613			1.1s
192.168.1.15			192.168.1.53			16089			1633			TCP			798			3.6s
192.168.1.15			192.168.1.53			7138			662			TCP			848			3.2s
192.168.1.15			192.168.1.53			6121			787			TCP			812			2.3s
192.168.1.15			192.168.1.53			14081			218			TCP			761			1.3s
192.168.1.15			192.168.1.53			11381			1862			TCP			802			2.1s
192.168.1.15			192.168.1.53			3766			757			TCP			619			2.9s
192.168.1.15			192.168.1.53			5084			133			TCP			797			3.8s
192.168.1.15			192.168.1.53			8808			171			TCP			900			2.7s
192.168.1.15			192.168.1.53			7529			1873			TCP			742			3.9s
192.168.1.15			192.168.1.53			3392			1665			TCP			866			2.2s
192.168.1.15			192.168.1.53			14299			437			TCP			781			2.8s
192.168.1.15			192.168.1.53			18194			1626			TCP			825			1.5s
192.168.1.15			192.168.1.53			3370			883			TCP			894			1.2s
192.168.1.15			192.168.1.53			4709			366			TCP			607			3.4s
192.168.1.15			192.168.1.53			4090			657			TCP			684			4.0s
192.168.1.15			192.168.1.53			12826			1320			TCP			687			2.4s
192.168.1.15			192.168.1.53			7826			29			TCP			736			1.2s
192.168.1.15			192.168.1.53			9555			1868			TCP			616			3.4s
192.168.1.15			192.168.1.53			2798			873			TCP			814			1.8s
192.168.1.15			192.168.1.53			18454			369			TCP			644			2.9s
192.168.1.15			192.168.1.53			8678			1390			TCP			751			3.0s
192.168.1.15			192.168.1.53			9503			1719			TCP			731			1.5s
192.168.1.15			192.168.1.53			6525			1534			TCP			600			1.4s
192.168.1.15			192.168.1.53			12475			1114			TCP			634			2.4s
192.168.1.15			192.168.1.53			5023			716			TCP			822			1.4s
192.168.1.15			192.168.1.53			11580			33			TCP			881			1.0s
192.168.1.15			192.168.1.53			11329			1482			TCP			895			2.3s
192.168.1.15			192.168.1.53			17886			1800			TCP			609			1.6s
192.168.1.15			192.168.1.53			16398			1877			TCP			731			1.5s
192.168.1.15			192.168.1.53			14371			1637			TCP			761			1.2s
192.168.1.15			192.168.1.53			11995			1374			TCP			776			3.3s
192.168.1.15			192.168.1.53			16711			1147			TCP			784			3.3s
192.168.1.15			192.168.1.53			4345			189			TCP			706			2.2s
192.168.1.15			192.168.1.53			11101			490			TCP			647			3.6s
192.168.1.15			192.168.1.53			3630			602			TCP			685			3.8s
192.168.1.15			192.168.1.53			12657			631			TCP			878			3.8s
192.168.1.15			192.168.1.53			13917			1387			TCP			805			3.5s
192.168.1.15			192.168.1.53			18731			1582			TCP			631			2.4s
192.168.1.15			192.168.1.53			11639			229			TCP			773			3.9s
192.168.1.15			192.168.1.53			6712			1022			TCP			774			3.5s
192.168.1.15			192.168.1.53			17676			9			TCP			673			1.8s
192.168.1.15			192.168.1.53			4535			245			TCP			615			3.3s
192.168.1.15			192.168.1.53			18098			99			TCP			643			2.5s
192.168.1.15			192.168.1.53			10331			87			TCP			859			3.1s
192.168.1.15			192.168.1.53			19320			883			TCP			897			2.0s
192.168.1.15			192.168.1.53			14291			1136			TCP			817			1.5s
192.168.1.15			192.168.1.53			18095			1564			TCP			720			3.9s
192.168.1.15			192.168.1.53			8679			1549			TCP			642			3.5s
192.168.1.15			192.168.1.53			17466			1626			TCP			604			2.3s
192.168.1.15			192.168.1.53			14368			1057			TCP			845			3.5s
192.168.1.15			192.168.1.53			3850			1449			TCP			854			2.1s
192.168.1.15			192.168.1.53			6622			234			TCP			618			1.2s
192.168.1.15			192.168.1.53			11611			457			TCP			692			3.6s
192.168.1.15			192.168.1.53			12545			369			TCP			723			2.9s
192.168.1.15			192.168.1.53			18406			1941			TCP			675			3.1s
192.168.1.15			192.168.1.53			2826			94			TCP			642			2.4s
192.168.1.15			192.168.1.53			7973			263			TCP			685			2.2s
192.168.1.15			192.168.1.53			8976			991			TCP			772			1.4s
192.168.1.15			192.168.1.53			5970			673			TCP			852			3.7s
192.168.1.15			192.168.1.53			5376			1010			TCP			791			2.2s
192.168.1.15			192.168.1.53			18229			1674			TCP			694			2.4s
192.168.1.15			192.168.1.53			8324			1440			TCP			678			3.1s
192.168.1.15			192.168.1.53			18791			1442			TCP			859			2.1s
192.168.1.15			192.168.1.53			16828			215			TCP			624			2.7s
192.168.1.15			192.168.1.53			14174			365			TCP			715			3.4s
192.168.1.15			192.168.1.53			11640			1738			TCP			667			2.9s
192.168.1.15			192.168.1.53			13739			2042			TCP			653			3.1s
192.168.1.15			192.168.1.53			12756			830			TCP			733			2.1s
192.168.1.15			192.168.1.53			17132			39			TCP			854			3.0s
192.168.1.15			192.168.1.53			18516			1264			TCP			678			1.7s
192.168.1.15			192.168.1.53			10040			249			TCP			644			3.3s
192.168.1.15			192.168.1.53			14944			1332			TCP			815			3.2s
192.168.1.15			192.168.1.53			9027			1707			TCP			710			3.0s
192.168.1.15			192.168.1.53			10941			1512			TCP			856			1.7s
192.168.1.15			192.168.1.53			10821			1232			TCP			751			1.9s
192.168.1.15			192.168.1.53			8988			1861			TCP			784			1.5s
192.168.1.15			192.168.1.53			10439			480			TCP			804			3.1s
192.168.1.15			192.168.1.53			11685			1977			TCP			782			2.5s
192.168.1.15			192.168.1.53			7726			835			TCP			778			1.6s
192.168.1.15			192.168.1.53			17366			1283			TCP			697			2.1s
192.168.1.15			192.168.1.53			15087			415			TCP			874			3.4s
192.168.1.15			192.168.1.53			12206			1883			TCP			687			2.2s
192.168.1.15			192.168.1.53			17801			1977			TCP			827			1.3s
192.168.1.15			192.168.1.53			9847			1820			TCP			678			2.7s
192.168.1.15			192.168.1.53			5650			1334			TCP			776			2.9s
192.168.1.15			192.168.1.53			16353			915			TCP			696			1.7s
192.168.1.15			192.168.1.53			3529			1350			TCP			801			3.9s
192.168.1.15			192.168.1.53			18169			890			TCP			704			1.8s
192.168.1.15			192.168.1.53			14733			1264			TCP			889			2.6s
192.168.1.15			192.168.1.53			7215			357			TCP			807			2.2s
192.168.1.15			192.168.1.53			11419			916			TCP			891			3.9s
192.168.1.15			192.168.1.53			6736			1323			TCP			863			2.5s
192.168.1.15			192.168.1.53			3526			1259			TCP			635			3.3s
192.168.1.15			192.168.1.53			15322			1216			TCP			692			1.9s
192.168.1.15			192.168.1.53			6063			867			TCP			878			3.9s
192.168.1.15			192.168.1.53			4108			811			TCP			844			1.5s
192.168.1.15			192.168.1.53			18893			978			TCP			844			1.6s
192.168.1.15			192.168.1.53			7475			1674			TCP			896			1.6s
192.168.1.15			192.168.1.53			11254			898			TCP			848			2.0s
192.168.1.15			192.168.1.53			3345			1837			TCP			871			2.5s
192.168.1.15			192.168.1.53			4131			131			TCP			706			3.1s
192.168.1.15			192.168.1.53			16524			1529			TCP			626			1.7s
192.168.1.15			192.168.1.53			14664			810			TCP			668			3.9s
192.168.1.15			192.168.1.53			19005			1271			TCP			761			3.9s
192.168.1.15			192.168.1.53			16312			799			TCP			753			1.1s
192.168.1.15			192.168.1.53			8208			1976			TCP			803			2.6s
192.168.1.15			192.168.1.53			3668			1472			TCP			683			3.2s
192.168.1.15			192.168.1.53			14312			1954			TCP			791			1.4s
192.168.1.15			192.168.1.53			13833			242			TCP			808			3.5s
192.168.1.15			192.168.1.53			16015			1957			TCP			715			2.0s
192.168.1.15			192.168.1.53			18365			184			TCP			814			1.3s
192.168.1.15			192.168.1.53			8473			2043			TCP			709			3.0s
192.168.1.15			192.168.1.53			12891			1589			TCP			808			3.0s
192.168.1.15			192.168.1.53			6211			25			TCP			754			3.1s
192.168.1.15			192.168.1.53			4589			282			TCP			672			2.6s
192.168.1.15			192.168.1.53			19151			180			TCP			672			3.5s
192.168.1.15			192.168.1.53			14295			1686			TCP			891			1.0s
192.168.1.15			192.168.1.53			8256			700			TCP			714			1.0s
192.168.1.15			192.168.1.53			5686			1638			TCP			710			3.3s
192.168.1.15			192.168.1.53			9084			1575			TCP			629			3.1s
192.168.1.15			192.168.1.53			7653			742			TCP			845			1.2s
192.168.1.15			192.168.1.53			3952			1645			TCP			870			1.1s
192.168.1.15			192.168.1.53			7217			286			TCP			661			1.4s
192.168.1.15			192.168.1.53			7421			983			TCP			876			2.3s
192.168.1.15			192.168.1.53			12277			1252			TCP			607			1.2s
192.168.1.15			192.168.1.53			4315			1080			TCP			779			2.2s
192.168.1.15			192.168.1.53			2258			1198			TCP			796			3.1s
192.168.1.15			192.168.1.53			14029			814			TCP			648			2.5s
192.168.1.15			192.168.1.53			9339			226			TCP			603			2.5s
192.168.1.15			192.168.1.53			5336			394			TCP			859			2.4s
192.168.1.15			192.168.1.53			3842			1424			TCP			837			1.8s
192.168.1.15			192.168.1.53			6120			18			TCP			672			3.4s
192.168.1.15			192.168.1.53			5166			325			TCP			621			2.9s
192.168.1.15			192.168.1.53			18554			200			TCP			709			2.1s
192.168.1.15			192.168.1.53			8496			1445			TCP			707			2.1s
192.168.1.15			192.168.1.53			10240			1186			TCP			685			1.2s
192.168.1.15			192.168.1.53			17216			973			TCP			626			2.2s
192.168.1.15			192.168.1.53			7330			792			TCP			618			2.7s
192.168.1.15			192.168.1.53			9592			1057			TCP			833			3.4s
192.168.1.15			192.168.1.53			4181			849			TCP			724			3.1s
192.168.1.15			192.168.1.53			17578			52			TCP			815			1.1s
192.168.1.15			192.168.1.53			12446			233			TCP			835			3.5s
192.168.1.15			192.168.1.53			3047			866			TCP			642			1.3s
192.168.1.15			192.168.1.53			7416			1472			TCP			809			2.4s
192.168.1.15			192.168.1.53			17008			141			TCP			747			1.9s
192.168.1.15			192.168.1.53			3215			225			TCP			657			2.3s
192.168.1.15			192.168.1.53			3181			1411			TCP			671			3.6s
192.168.1.15			192.168.1.53			2952			322			TCP			732			3.2s
192.168.1.15			192.168.1.53			4085			1283			TCP			687			2.5s
192.168.1.15			192.168.1.53			8938			273			TCP			827			3.2s
192.168.1.15			192.168.1.53			4219			381			TCP			666			1.9s
192.168.1.15			192.168.1.53			9757			40			TCP			854			2.6s
192.168.1.15			192.168.1.53			4879			1865			TCP			896			3.7s
192.168.1.15			192.168.1.53			6903			882			TCP			676			3.7s
192.168.1.15			192.168.1.53			16193			701			TCP			707			3.7s
192.168.1.15			192.168.1.53			5860			1097			TCP			730			3.6s
192.168.1.16			192.168.1.53			8162			1427			TCP			759			1.5s
192.168.1.16			192.168.1.53			19040			535			TCP			821			3.9s
192.168.1.16			192.168.1.53			6980			1271			TCP			766			1.4s
192.168.1.16			192.168.1.53			2220			369			TCP			680			3.2s
192.168.1.16			192.168.1.53			7386			33			TCP			620			3.2s
192.168.1.16			192.168.1.53			12573			247			TCP			816			3.6s
192.168.1.16			192.168.1.53			8438			628			TCP			630			2.7s
192.168.1.16			192.168.1.53			16479			471			TCP			893			1.4s
192.168.1.16			192.168.1.53			10473			569			TCP			663			1.4s
192.168.1.16			192.168.1.53			19773			416			TCP			854			3.4s
192.168.1.16			192.168.1.53			5248			1185			TCP			645			2.9s
192.168.1.16			192.168.1.53			4648			214			TCP			654			3.4s
192.168.1.16			192.168.1.53			2560			1124			TCP			738			2.7s
192.168.1.16			192.168.1.53			4372			414			TCP			638			1.4s
192.168.1.16			192.168.1.53			3967			686			TCP			604			3.1s
192.168.1.16			192.168.1.53			5691			1623			TCP			798			3.6s
192.168.1.16			192.168.1.53			6921			871			TCP			647			1.5s
192.168.1.16			192.168.1.53			13857			933			TCP			769			3.4s
192.168.1.16			192.168.1.53			17352			1435			TCP			654			3.9s
192.168.1.16			192.168.1.53			19035			1380			TCP			882			2.7s
192.168.1.16			192.168.1.53			18453			1045			TCP			729			2.8s
192.168.1.16			192.168.1.53			2328			904			TCP			653			1.1s
192.168.1.16			192.168.1.53			13028			1207			TCP			726			3.7s
192.168.1.16			192.168.1.53			14745			884			TCP			851			2.6s
192.168.1.16			192.168.1.53			14939			1442			TCP			743			1.6s
192.168.1.16			192.168.1.53			2052			780			TCP			879			3.0s
192.168.1.16			192.168.1.53			7212			1959			TCP			849			1.8s
192.168.1.16			192.168.1.53			7244			293			TCP			900			3.5s
192.168.1.16			192.168.1.53			4246			1563			TCP			668			1.1s
192.168.1.16			192.168.1.53			14616			1207			TCP			833			1.1s
192.168.1.16			192.168.1.53			3996			1675			TCP			778			2.2s
192.168.1.16			192.168.1.53			17680			19			TCP			883			3.6s
192.168.1.16			192.168.1.53			3197			1830			TCP			618			2.4s
192.168.1.16			192.168.1.53			9675			150			TCP			841			3.9s
192.168.1.16			192.168.1.53			2846			1171			TCP			628			3.2s
192.168.1.16			192.168.1.53			9508			779			TCP			614			3.3s
192.168.1.16			192.168.1.53			5374			1529			TCP			741			1.1s
192.168.1.16			192.168.1.53			15670			1123			TCP			869			3.2s
192.168.1.16			192.168.1.53			5205			430			TCP			624			1.7s
192.168.1.16			192.168.1.53			7609			1415			TCP			801			3.1s
192.168.1.16			192.168.1.53			6378			59			TCP			721			1.5s
192.168.1.16			192.168.1.53			19031			1520			TCP			774			1.8s
192.168.1.16			192.168.1.53			6067			1755			TCP			675			3.7s
192.168.1.16			192.168.1.53			4560			888			TCP			632			3.8s
192.168.1.16			192.168.1.53			13546			1759			TCP			754			2.6s
192.168.1.16			192.168.1.53			8858			572			TCP			794			3.0s
192.168.1.16			192.168.1.53			12695			1352			TCP			637			1.8s
192.168.1.16			192.168.1.53			9383			895			TCP			728			3.6s
192.168.1.16			192.168.1.53			10401			20			TCP			678			1.9s
192.168.1.16			192.168.1.53			6332			1798			TCP			754			2.7s
192.168.1.16			192.168.1.53			12061			1270			TCP			604			3.7s
192.168.1.16			192.168.1.53			4008			1617			TCP			849			3.7s
192.168.1.16			192.168.1.53			5161			942			TCP			829			1.4s
192.168.1.16			192.168.1.53			11265			565			TCP			854			1.6s
192.168.1.16			192.168.1.53			12111			848			TCP			809			3.6s
192.168.1.16			192.168.1.53			10934			443			TCP			607			1.8s
192.168.1.16			192.168.1.53			5903			917			TCP			812			3.7s
192.168.1.16			192.168.1.53			12441			1739			TCP			821			1.8s
192.168.1.16			192.168.1.53			18161			860			TCP			788			2.9s
192.168.1.16			192.168.1.53			2073			1596			TCP			687			2.5s
192.168.1.16			192.168.1.53			14049			1342			TCP			779			3.4s
192.168.1.16			192.168.1.53			16507			1672			TCP			839			2.5s
192.168.1.16			192.168.1.53			18657			810			TCP			713			2.3s
192.168.1.16			192.168.1.53			4657			1395			TCP			770			1.5s
192.168.1.16			192.168.1.53			16891			546			TCP			641			3.7s
192.168.1.16			192.168.1.53			9056			7			TCP			688			2.7s
192.168.1.16			192.168.1.53			19147			1907			TCP			842			2.6s
192.168.1.16			192.168.1.53			18690			1598			TCP			751			1.5s
192.168.1.16			192.168.1.53			11253			986			TCP			644			2.9s
192.168.1.16			192.168.1.53			4829			63			TCP			624			1.3s
192.168.1.16			192.168.1.53			11410			1845			TCP			654			2.7s
192.168.1.16			192.168.1.53			13951			87			TCP			812			1.2s
192.168.1.16			192.168.1.53			7949			1253			TCP			729			2.3s
192.168.1.16			192.168.1.53			18121			1025			TCP			801			1.9s
192.168.1.16			192.168.1.53			12899			2027			TCP			671			1.4s
192.168.1.16			192.168.1.53			6291			1258			TCP			677			3.6s
192.168.1.16			192.168.1.53			17952			267			TCP			605			1.8s
192.168.1.16			192.168.1.53			17224			844			TCP			806			3.3s
192.168.1.16			192.168.1.53			18580			1367			TCP			632			3.7s
192.168.1.16			192.168.1.53			6145			837			TCP			757			2.5s
192.168.1.16			192.168.1.53			12482			697			TCP			615			3.3s
192.168.1.16			192.168.1.53			11394			1261			TCP			818			3.9s
192.168.1.16			192.168.1.53			10231			2035			TCP			830			3.0s
192.168.1.16			192.168.1.53			4701			1805			TCP			817			2.0s
192.168.1.16			192.168.1.53			11103			811			TCP			685			1.3s
192.168.1.16			192.168.1.53			17126			77			TCP			690			2.5s
192.168.1.16			192.168.1.53			18433			1137			TCP			737			2.7s
192.168.1.16			192.168.1.53			18943			503			TCP			686			2.3s
192.168.1.16			192.168.1.53			17793			1354			TCP			738			4.0s
192.168.1.16			192.168.1.53			18115			1093			TCP			792			1.1s
192.168.1.16			192.168.1.53			9729			2047			TCP			676			3.3s
192.168.1.16			192.168.1.53			2294			362			TCP			680			3.4s
192.168.1.16			192.168.1.53			19778			1327			TCP			670			2.0s
192.168.1.16			192.168.1.53			14141			516			TCP			774			1.9s
192.168.1.16			192.168.1.53			4110			88			TCP			637			1.5s
192.168.1.16			192.168.1.53			19637			1944			TCP			815			3.2s
192.168.1.16			192.168.1.53			10710			414			TCP			752			2.4s
192.168.1.16			192.168.1.53			17048			393			TCP			704			3.3s
192.168.1.16			192.168.1.53			14758			339			TCP			836			3.7s
192.168.1.16			192.168.1.53			11018			108			TCP			893			3.1s
192.168.1.16			192.168.1.53			3980			183			TCP			751			2.2s
192.168.1.16			192.168.1.53			12603			1743			TCP			752			2.3s
192.168.1.16			192.168.1.53			10627			1128			TCP			870			1.7s
192.168.1.16			192.168.1.53			4858			1160			TCP			749			1.6s
192.168.1.16			192.168.1.53			5027			995			TCP			791			2.8s
192.168.1.16			192.168.1.53			4458			1859			TCP			822			3.1s
192.168.1.16			192.168.1.53			11852			717			TCP			607			2.1s
192.168.1.16			192.168.1.53			13721			1346			TCP			708			1.4s
192.168.1.16			192.168.1.53			3454			1086			TCP			789			2.5s
192.168.1.16			192.168.1.53			8543			1874			TCP			894			2.1s
192.168.1.16			192.168.1.53			13286			175			TCP			892			1.1s
192.168.1.16			192.168.1.53			8286			139			TCP			690			3.6s
192.168.1.16			192.168.1.53			7212			1627			TCP			847			2.0s
192.168.1.16			192.168.1.53			11268			1169			TCP			681			3.7s
192.168.1.16			192.168.1.53			18428			1192			TCP			834			1.7s
192.168.1.16			192.168.1.53			12774			919			TCP			896			3.0s
192.168.1.16			192.168.1.53			18779			2021			TCP			862			3.6s
192.168.1.16			192.168.1.53			15321			1260			TCP			740			1.7s
192.168.1.16			192.168.1.53			14165			131			TCP			750			2.9s
192.168.1.16			192.168.1.53			13402			1234			TCP			731			1.2s
192.168.1.16			192.168.1.53			14564			615			TCP			652			3.1s
192.168.1.16			192.168.1.53			6154			301			TCP			760			1.5s
192.168.1.16			192.168.1.53			18893			1492			TCP			753			3.6s
192.168.1.16			192.168.1.53			18969			1483			TCP			728			1.4s
192.168.1.16			192.168.1.53			8097			1286			TCP			848			1.4s
192.168.1.16			192.168.1.53			3848			761			TCP			662			4.0s
192.168.1.16			192.168.1.53			4850			441			TCP			655			1.1s
192.168.1.16			192.168.1.53			13180			380			TCP			775			2.9s
192.168.1.16			192.168.1.53			3015			1345			TCP			853			2.2s
192.168.1.16			192.168.1.53			11127			297			TCP			792			2.8s
192.168.1.16			192.168.1.53			13398			1522			TCP			900			1.2s
192.168.1.16			192.168.1.53			11273			138			TCP			826			1.9s
192.168.1.16			192.168.1.53			7372			1918			TCP			854			3.9s
192.168.1.16			192.168.1.53			15178			1281			TCP			855			3.5s
192.168.1.16			192.168.1.53			15845			1923			TCP			859			2.1s
192.168.1.16			192.168.1.53			10863			2007			TCP			873			1.1s
192.168.1.16			192.168.1.53			17423			1122			TCP			730			2.2s
192.168.1.16			192.168.1.53			16633			851			TCP			647			2.9s
192.168.1.16			192.168.1.53			2162			1109			TCP			630			3.3s
192.168.1.16			192.168.1.53			9243			343			TCP			625			1.7s
192.168.1.16			192.168.1.53			19084			123			TCP			664			1.6s
192.168.1.16			192.168.1.53			17530			1455			TCP			704			1.7s
