host-src-ip			host-dst-ip			host-src-port			host-dst-port			host-protocol			flow-size-in-bytes			flow-duration
192.168.1.13			192.168.1.53			7160			1680			TCP			154			3.7s
192.168.1.13			192.168.1.53			5734			1741			UDP			137			3.5s
192.168.1.13			192.168.1.53			7148			123			TCP			371			1.8s
192.168.1.13			192.168.1.53			4603			337			TCP			370			1.2s
192.168.1.13			192.168.1.53			3213			400			UDP			321			4.7s
192.168.1.13			192.168.1.53			6290			555			UDP			227			3.0s
192.168.1.13			192.168.1.53			4705			1805			TCP			320			2.8s
192.168.1.13			192.168.1.53			5045			173			TCP			316			1.9s
192.168.1.13			192.168.1.53			2144			1849			UDP			299			3.6s
192.168.1.13			192.168.1.53			3653			1979			UDP			353			1.1s
192.168.1.13			192.168.1.53			5403			653			TCP			264			4.2s
192.168.1.13			192.168.1.53			2603			1455			UDP			339			3.2s
192.168.1.13			192.168.1.53			6344			845			TCP			158			2.5s
192.168.1.13			192.168.1.53			4524			421			TCP			164			4.2s
192.168.1.13			192.168.1.53			4188			1486			UDP			203			3.9s
192.168.1.13			192.168.1.53			3766			1443			TCP			232			1.6s
192.168.1.13			192.168.1.53			4577			859			TCP			398			2.1s
192.168.1.13			192.168.1.53			2615			16			UDP			177			2.1s
192.168.1.13			192.168.1.53			5880			826			TCP			296			1.5s
192.168.1.13			192.168.1.53			2854			227			TCP			328			1.4s
192.168.1.13			192.168.1.53			7430			875			UDP			333			3.2s
192.168.1.13			192.168.1.53			4138			789			TCP			220			3.0s
192.168.1.13			192.168.1.53			4499			1647			UDP			155			4.2s
192.168.1.13			192.168.1.53			3059			997			TCP			172			1.0s
192.168.1.13			192.168.1.53			5259			39			UDP			346			2.8s
192.168.1.13			192.168.1.53			5786			1139			TCP			173			2.7s
192.168.1.13			192.168.1.53			5193			626			UDP			175			1.7s
192.168.1.13			192.168.1.53			2564			329			TCP			265			2.0s
192.168.1.13			192.168.1.53			5693			762			UDP			302			1.9s
192.168.1.13			192.168.1.53			6738			1954			TCP			249			2.9s
192.168.1.13			192.168.1.53			4549			1415			TCP			381			1.3s
192.168.1.13			192.168.1.53			7114			938			TCP			184			3.2s
192.168.1.13			192.168.1.53			4569			882			UDP			331			3.9s
192.168.1.13			192.168.1.53			6763			875			UDP			277			4.9s
192.168.1.13			192.168.1.53			4651			334			TCP			396			3.9s
192.168.1.13			192.168.1.53			7266			142			UDP			192			3.2s
192.168.1.13			192.168.1.53			5515			1451			UDP			298			1.5s
192.168.1.13			192.168.1.53			2949			729			UDP			188			3.1s
192.168.1.13			192.168.1.53			6669			238			UDP			319			5.0s
192.168.1.13			192.168.1.53			2466			2042			TCP			302			4.0s
192.168.1.13			192.168.1.53			5663			1412			UDP			237			3.6s
192.168.1.13			192.168.1.53			6379			1100			TCP			381			4.5s
192.168.1.13			192.168.1.53			3753			1720			TCP			181			4.2s
192.168.1.13			192.168.1.53			6159			1963			UDP			318			1.2s
192.168.1.13			192.168.1.53			4248			901			UDP			187			2.5s
192.168.1.13			192.168.1.53			2734			1114			UDP			182			4.2s
192.168.1.13			192.168.1.53			5128			478			UDP			210			4.8s
192.168.1.13			192.168.1.53			4797			785			TCP			290			1.2s
192.168.1.13			192.168.1.53			5499			169			TCP			273			4.4s
192.168.1.13			192.168.1.53			6845			1422			UDP			330			2.5s
192.168.1.13			192.168.1.53			7282			840			UDP			297			1.8s
192.168.1.13			192.168.1.53			3681			1751			TCP			204			2.0s
192.168.1.13			192.168.1.53			5321			221			TCP			274			1.2s
192.168.1.13			192.168.1.53			7290			746			UDP			180			4.9s
192.168.1.13			192.168.1.53			2436			253			UDP			144			3.1s
192.168.1.13			192.168.1.53			3879			1401			UDP			294			1.2s
192.168.1.13			192.168.1.53			6938			364			TCP			227			3.5s
192.168.1.13			192.168.1.53			7103			1525			TCP			235			2.4s
192.168.1.13			192.168.1.53			5030			640			UDP			224			3.7s
192.168.1.13			192.168.1.53			6276			630			UDP			288			1.1s
192.168.1.13			192.168.1.53			7270			1713			TCP			324			3.2s
192.168.1.13			192.168.1.53			4728			738			UDP			368			3.4s
192.168.1.13			192.168.1.53			3508			1105			TCP			169			2.8s
192.168.1.13			192.168.1.53			3145			1404			TCP			280			2.2s
192.168.1.13			192.168.1.53			2339			986			TCP			314			4.6s
192.168.1.13			192.168.1.53			7102			1339			TCP			217			2.2s
192.168.1.13			192.168.1.53			6565			305			UDP			383			3.7s
192.168.1.13			192.168.1.53			2487			1848			UDP			126			1.6s
192.168.1.13			192.168.1.53			7335			105			UDP			174			4.5s
192.168.1.13			192.168.1.53			6748			679			UDP			384			4.1s
192.168.1.13			192.168.1.53			3126			398			UDP			319			2.8s
192.168.1.13			192.168.1.53			2355			1340			TCP			199			3.9s
192.168.1.13			192.168.1.53			5418			321			TCP			247			4.3s
192.168.1.13			192.168.1.53			3352			753			UDP			305			3.3s
192.168.1.13			192.168.1.53			2191			1510			TCP			146			4.0s
192.168.1.13			192.168.1.53			4727			337			UDP			265			4.7s
192.168.1.13			192.168.1.53			4315			407			TCP			390			3.6s
192.168.1.13			192.168.1.53			3138			1729			UDP			252			3.0s
192.168.1.13			192.168.1.53			7266			1554			UDP			287			4.1s
192.168.1.13			192.168.1.53			3784			1802			UDP			145			3.3s
192.168.1.13			192.168.1.53			5838			1421			UDP			362			4.5s
192.168.1.13			192.168.1.53			4729			1424			UDP			377			1.1s
192.168.1.13			192.168.1.53			6593			287			TCP			257			4.4s
192.168.1.13			192.168.1.53			7302			338			TCP			201			3.8s
192.168.1.13			192.168.1.53			3502			1408			UDP			334			2.1s
192.168.1.13			192.168.1.53			4865			1968			UDP			385			2.5s
192.168.1.13			192.168.1.53			5778			746			UDP			170			2.4s
192.168.1.13			192.168.1.53			5415			1116			TCP			131			1.1s
192.168.1.13			192.168.1.53			5154			1909			TCP			284			3.6s
192.168.1.13			192.168.1.53			6259			15			UDP			242			1.4s
192.168.1.13			192.168.1.53			3289			2014			TCP			170			1.3s
192.168.1.13			192.168.1.53			6946			1340			UDP			201			2.1s
192.168.1.13			192.168.1.53			7235			1864			UDP			215			2.8s
192.168.1.13			192.168.1.53			7157			907			UDP			203			4.5s
192.168.1.13			192.168.1.53			4621			278			UDP			169			2.3s
192.168.1.13			192.168.1.53			5155			359			UDP			322			4.0s
192.168.1.13			192.168.1.53			2556			1816			UDP			136			4.6s
192.168.1.13			192.168.1.53			5523			1939			UDP			293			3.8s
192.168.1.13			192.168.1.53			5038			517			TCP			376			1.6s
192.168.1.13			192.168.1.53			3629			616			UDP			269			1.2s
192.168.1.13			192.168.1.53			7224			848			UDP			361			2.8s
192.168.1.13			192.168.1.53			5770			1775			UDP			299			3.0s
192.168.1.13			192.168.1.53			2336			1464			UDP			125			3.7s
192.168.1.13			192.168.1.53			3460			1936			UDP			368			1.4s
192.168.1.13			192.168.1.53			4713			796			TCP			302			1.7s
192.168.1.13			192.168.1.53			3274			1955			UDP			278			4.9s
192.168.1.13			192.168.1.53			4454			1649			TCP			330			2.7s
192.168.1.13			192.168.1.53			6015			1160			TCP			221			4.7s
192.168.1.13			192.168.1.53			2588			1073			UDP			326			4.1s
192.168.1.13			192.168.1.53			7110			130			TCP			345			1.2s
192.168.1.13			192.168.1.53			6645			1086			UDP			292			4.5s
192.168.1.13			192.168.1.53			3996			816			UDP			395			3.4s
192.168.1.13			192.168.1.53			2090			351			UDP			243			3.0s
192.168.1.13			192.168.1.53			4964			1292			TCP			259			1.4s
192.168.1.13			192.168.1.53			4801			1157			UDP			309			4.0s
192.168.1.13			192.168.1.53			4115			126			TCP			171			1.7s
192.168.1.13			192.168.1.53			6579			414			TCP			141			4.5s
192.168.1.13			192.168.1.53			4409			399			UDP			322			1.4s
192.168.1.13			192.168.1.53			3522			1017			UDP			349			2.0s
192.168.1.13			192.168.1.53			2541			1929			TCP			192			2.5s
192.168.1.13			192.168.1.53			6016			1599			TCP			343			1.7s
192.168.1.13			192.168.1.53			6675			1717			UDP			264			4.7s
192.168.1.13			192.168.1.53			4279			1046			TCP			165			2.8s
192.168.1.13			192.168.1.53			4002			140			UDP			293			3.3s
192.168.1.13			192.168.1.53			2273			982			UDP			174			3.8s
192.168.1.13			192.168.1.53			2097			1073			UDP			338			4.8s
192.168.1.13			192.168.1.53			2334			2040			TCP			396			3.1s
192.168.1.13			192.168.1.53			6613			1036			UDP			169			2.4s
192.168.1.13			192.168.1.53			7264			131			TCP			292			3.4s
192.168.1.13			192.168.1.53			4434			1125			TCP			337			1.5s
192.168.1.13			192.168.1.53			3594			1806			UDP			295			4.6s
192.168.1.13			192.168.1.53			2773			1208			UDP			168			1.2s
192.168.1.13			192.168.1.53			3362			18			UDP			264			4.8s
192.168.1.13			192.168.1.53			7323			1806			TCP			183			3.3s
192.168.1.13			192.168.1.53			5379			597			UDP			342			4.8s
192.168.1.13			192.168.1.53			4741			4			UDP			228			4.4s
192.168.1.13			192.168.1.53			6964			425			UDP			255			1.7s
192.168.1.13			192.168.1.53			5338			63			TCP			272			1.2s
192.168.1.13			192.168.1.53			3494			81			UDP			289			3.1s
192.168.1.13			192.168.1.53			2422			1078			UDP			320			4.7s
192.168.1.13			192.168.1.53			7463			238			UDP			297			3.4s
192.168.1.13			192.168.1.53			3320			915			TCP			377			4.7s
192.168.1.13			192.168.1.53			5242			320			TCP			200			2.4s
192.168.1.13			192.168.1.53			2837			1463			UDP			210			2.7s
192.168.1.13			192.168.1.53			3380			1753			UDP			354			4.3s
192.168.1.13			192.168.1.53			2156			525			UDP			296			2.8s
192.168.1.13			192.168.1.53			4971			1518			UDP			391			2.0s
192.168.1.13			192.168.1.53			3158			1458			UDP			161			4.6s
192.168.1.13			192.168.1.53			4707			464			UDP			332			3.1s
192.168.1.13			192.168.1.53			6697			1154			TCP			163			1.6s
192.168.1.13			192.168.1.53			2358			400			UDP			319			1.1s
192.168.1.13			192.168.1.53			7007			1852			UDP			157			1.7s
192.168.1.13			192.168.1.53			3491			220			TCP			164			4.8s
192.168.1.13			192.168.1.53			7406			1605			TCP			206			2.9s
192.168.1.13			192.168.1.53			2577			1934			UDP			371			1.5s
192.168.1.13			192.168.1.53			4792			736			TCP			169			1.4s
192.168.1.13			192.168.1.53			5203			385			TCP			336			4.7s
192.168.1.13			192.168.1.53			6663			989			TCP			274			3.7s
192.168.1.13			192.168.1.53			4254			1941			UDP			126			2.3s
192.168.1.13			192.168.1.53			3017			1930			UDP			204			4.4s
192.168.1.13			192.168.1.53			7015			2028			UDP			397			1.5s
192.168.1.13			192.168.1.53			4465			716			TCP			203			4.6s
192.168.1.13			192.168.1.53			5357			1267			TCP			197			3.2s
192.168.1.13			192.168.1.53			5564			1957			TCP			137			2.9s
192.168.1.13			192.168.1.53			4489			456			UDP			379			4.8s
192.168.1.13			192.168.1.53			4838			199			UDP			162			1.9s
192.168.1.13			192.168.1.53			4860			1848			TCP			172			2.8s
192.168.1.13			192.168.1.53			3122			983			UDP			353			2.0s
192.168.1.13			192.168.1.53			3140			619			TCP			324			3.2s
192.168.1.13			192.168.1.53			2470			1038			UDP			307			2.8s
192.168.1.13			192.168.1.53			5610			671			TCP			335			2.5s
192.168.1.13			192.168.1.53			5222			19			UDP			276			2.3s
192.168.1.13			192.168.1.53			7451			125			UDP			231			4.5s
192.168.1.13			192.168.1.53			6709			1112			TCP			365			2.1s
192.168.1.13			192.168.1.53			7041			517			TCP			304			4.8s
192.168.1.13			192.168.1.53			4681			917			TCP			379			1.1s
192.168.1.13			192.168.1.53			5645			1784			UDP			371			2.9s
192.168.1.13			192.168.1.53			5054			1588			UDP			133			1.9s
192.168.1.13			192.168.1.53			4244			1967			UDP			146			2.7s
192.168.1.13			192.168.1.53			4474			81			TCP			270			3.4s
192.168.1.13			192.168.1.53			6461			1261			UDP			294			3.3s
192.168.1.13			192.168.1.53			5648			762			UDP			313			2.4s
192.168.1.13			192.168.1.53			5494			1907			UDP			373			1.7s
192.168.1.13			192.168.1.53			2421			1787			UDP			216			2.9s
192.168.1.13			192.168.1.53			4709			62			UDP			380			4.2s
192.168.1.13			192.168.1.53			3046			2027			TCP			125			4.9s
192.168.1.13			192.168.1.53			6681			854			UDP			336			1.8s
192.168.1.14			192.168.1.53			6045			1378			TCP			264			3.2s
192.168.1.14			192.168.1.53			4969			155			UDP			398			1.8s
192.168.1.14			192.168.1.53			3071			589			UDP			385			3.9s
192.168.1.14			192.168.1.53			6762			476			TCP			163			3.7s
192.168.1.14			192.168.1.53			4945			632			UDP			234			2.0s
192.168.1.14			192.168.1.53			3344			950			TCP			370			1.9s
192.168.1.14			192.168.1.53			6867			459			TCP			244			4.8s
192.168.1.14			192.168.1.53			2869			365			UDP			167			1.1s
192.168.1.14			192.168.1.53			5464			1671			TCP			174			1.4s
192.168.1.14			192.168.1.53			7136			975			UDP			318			2.4s
192.168.1.14			192.168.1.53			4767			584			UDP			308			4.9s
192.168.1.14			192.168.1.53			5382			887			UDP			212			1.7s
192.168.1.14			192.168.1.53			2483			904			TCP			248			4.1s
192.168.1.14			192.168.1.53			7326			1610			TCP			220			1.7s
192.168.1.14			192.168.1.53			2182			921			UDP			372			2.9s
192.168.1.14			192.168.1.53			6441			1001			TCP			337			4.2s
192.168.1.14			192.168.1.53			5615			1177			UDP			219			3.6s
192.168.1.14			192.168.1.53			5447			1585			TCP			156			1.4s
192.168.1.14			192.168.1.53			4217			790			UDP			140			2.1s
192.168.1.14			192.168.1.53			2662			2030			UDP			215			2.8s
192.168.1.14			192.168.1.53			4336			547			UDP			352			4.5s
192.168.1.14			192.168.1.53			5819			591			TCP			335			3.7s
192.168.1.14			192.168.1.53			5080			1989			UDP			324			3.5s
192.168.1.14			192.168.1.53			6699			551			TCP			141			3.9s
192.168.1.14			192.168.1.53			5005			732			TCP			290			1.1s
192.168.1.14			192.168.1.53			2195			317			TCP			316			3.2s
192.168.1.14			192.168.1.53			7347			698			TCP			211			4.6s
192.168.1.14			192.168.1.53			2386			104			UDP			207			3.0s
192.168.1.14			192.168.1.53			2773			581			TCP			316			3.6s
192.168.1.14			192.168.1.53			2555			739			TCP			395			1.5s
192.168.1.14			192.168.1.53			2522			1292			TCP			147			3.1s
192.168.1.14			192.168.1.53			5429			1444			TCP			225			4.4s
192.168.1.14			192.168.1.53			5393			1301			UDP			135			4.1s
192.168.1.14			192.168.1.53			2781			496			TCP			326			1.7s
192.168.1.14			192.168.1.53			6412			617			TCP			153			1.7s
192.168.1.14			192.168.1.53			2742			930			TCP			389			3.1s
192.168.1.14			192.168.1.53			6365			739			TCP			177			4.5s
192.168.1.14			192.168.1.53			7480			363			TCP			231			3.7s
192.168.1.14			192.168.1.53			2978			351			TCP			336			3.2s
192.168.1.14			192.168.1.53			4238			1373			TCP			203			4.7s
192.168.1.14			192.168.1.53			6084			443			UDP			178			4.2s
192.168.1.14			192.168.1.53			4204			317			UDP			309			3.9s
192.168.1.14			192.168.1.53			4981			1943			UDP			359			4.1s
192.168.1.14			192.168.1.53			6764			1839			TCP			268			3.2s
192.168.1.14			192.168.1.53			3351			908			TCP			357			2.4s
192.168.1.14			192.168.1.53			7092			1000			UDP			200			1.5s
192.168.1.14			192.168.1.53			7282			1139			TCP			240			4.1s
192.168.1.14			192.168.1.53			2493			605			UDP			183			4.4s
192.168.1.14			192.168.1.53			5523			1682			UDP			153			1.3s
192.168.1.14			192.168.1.53			7452			1362			UDP			126			3.0s
192.168.1.14			192.168.1.53			6908			118			TCP			343			2.8s
192.168.1.14			192.168.1.53			4477			2006			UDP			355			4.4s
192.168.1.14			192.168.1.53			3620			481			TCP			321			2.6s
192.168.1.14			192.168.1.53			3415			897			TCP			277			2.3s
192.168.1.14			192.168.1.53			4822			1965			TCP			390			3.7s
192.168.1.14			192.168.1.53			5910			1686			UDP			239			2.6s
192.168.1.14			192.168.1.53			4426			1225			UDP			381			2.1s
192.168.1.14			192.168.1.53			2473			1858			TCP			210			3.1s
192.168.1.14			192.168.1.53			4170			430			UDP			149			2.5s
192.168.1.14			192.168.1.53			3657			1175			TCP			135			4.4s
192.168.1.14			192.168.1.53			3985			1936			TCP			181			1.5s
192.168.1.14			192.168.1.53			4259			286			UDP			389			1.1s
192.168.1.14			192.168.1.53			7152			894			UDP			340			3.2s
192.168.1.14			192.168.1.53			2949			1489			TCP			162			3.6s
192.168.1.14			192.168.1.53			7110			1412			TCP			237			3.9s
192.168.1.14			192.168.1.53			7282			1906			UDP			305			1.5s
192.168.1.14			192.168.1.53			2490			541			UDP			346			2.6s
192.168.1.14			192.168.1.53			2213			612			TCP			348			3.1s
192.168.1.14			192.168.1.53			4634			1993			TCP			195			4.7s
192.168.1.14			192.168.1.53			2374			1621			TCP			185			1.2s
192.168.1.14			192.168.1.53			2610			1149			TCP			325			1.2s
192.168.1.14			192.168.1.53			5668			533			UDP			296			3.2s
192.168.1.14			192.168.1.53			6983			1695			TCP			128			3.3s
192.168.1.14			192.168.1.53			4447			1684			UDP			301			3.9s
192.168.1.14			192.168.1.53			2202			1708			UDP			152			3.7s
192.168.1.14			192.168.1.53			6845			1929			TCP			337			1.1s
192.168.1.14			192.168.1.53			7263			1252			UDP			191			3.2s
192.168.1.14			192.168.1.53			4087			579			TCP			285			3.2s
192.168.1.14			192.168.1.53			2536			1651			UDP			126			3.1s
192.168.1.14			192.168.1.53			3052			2032			TCP			201			4.3s
192.168.1.14			192.168.1.53			5973			730			TCP			274			2.8s
192.168.1.14			192.168.1.53			6380			961			TCP			357			2.2s
192.168.1.14			192.168.1.53			6418			349			TCP			331			4.7s
192.168.1.14			192.168.1.53			6210			522			UDP			254			2.9s
192.168.1.14			192.168.1.53			4274			252			UDP			242			2.2s
192.168.1.14			192.168.1.53			5575			428			UDP			304			4.6s
192.168.1.14			192.168.1.53			6534			1203			TCP			311			2.0s
192.168.1.14			192.168.1.53			6730			770			TCP			248			2.8s
192.168.1.14			192.168.1.53			6028			1180			TCP			134			1.4s
192.168.1.14			192.168.1.53			2339			126			UDP			329			1.7s
192.168.1.14			192.168.1.53			2124			891			TCP			134			1.4s
192.168.1.14			192.168.1.53			7427			1699			TCP			355			3.7s
192.168.1.14			192.168.1.53			4879			1579			TCP			303			4.2s
192.168.1.14			192.168.1.53			5854			395			UDP			137			2.9s
192.168.1.14			192.168.1.53			6583			582			TCP			205			4.6s
192.168.1.14			192.168.1.53			6319			1786			UDP			278			1.9s
192.168.1.14			192.168.1.53			5861			595			TCP			188			1.3s
192.168.1.14			192.168.1.53			5563			993			UDP			187			4.1s
192.168.1.14			192.168.1.53			5150			1134			TCP			388			1.4s
192.168.1.14			192.168.1.53			4452			1550			TCP			362			4.1s
192.168.1.14			192.168.1.53			4721			1680			TCP			337			1.2s
192.168.1.14			192.168.1.53			5775			25			TCP			268			4.9s
192.168.1.14			192.168.1.53			3548			1033			TCP			209			2.8s
192.168.1.14			192.168.1.53			4158			1554			TCP			156			4.0s
192.168.1.14			192.168.1.53			2212			1727			UDP			169			4.3s
192.168.1.14			192.168.1.53			3977			567			UDP			323			4.7s
192.168.1.14			192.168.1.53			6117			839			UDP			296			4.3s
192.168.1.14			192.168.1.53			6466			1906			TCP			350			4.1s
192.168.1.14			192.168.1.53			2658			951			UDP			253			1.1s
192.168.1.14			192.168.1.53			6615			1356			TCP			239			4.5s
192.168.1.14			192.168.1.53			6595			1808			TCP			135			3.6s
192.168.1.14			192.168.1.53			6038			147			UDP			177			3.0s
192.168.1.14			192.168.1.53			3997			1758			UDP			174			4.9s
192.168.1.14			192.168.1.53			6502			403			UDP			179			3.7s
192.168.1.14			192.168.1.53			2859			2003			UDP			137			5.0s
192.168.1.14			192.168.1.53			6272			1620			TCP			220			3.6s
192.168.1.14			192.168.1.53			7016			203			UDP			225			1.0s
192.168.1.14			192.168.1.53			4866			1129			UDP			179			4.1s
192.168.1.14			192.168.1.53			7370			302			TCP			240			3.0s
192.168.1.14			192.168.1.53			2451			50			TCP			276			1.7s
192.168.1.14			192.168.1.53			4814			1516			TCP			316			1.8s
192.168.1.14			192.168.1.53			7301			1114			TCP			218			1.8s
192.168.1.14			192.168.1.53			4295			1392			UDP			335			3.1s
192.168.1.14			192.168.1.53			5591			1566			TCP			126			1.9s
192.168.1.14			192.168.1.53			4759			1239			TCP			216			5.0s
192.168.1.14			192.168.1.53			5397			1207			TCP			134			4.2s
192.168.1.14			192.168.1.53			7038			1672			TCP			229			4.8s
192.168.1.14			192.168.1.53			5045			1948			TCP			225			4.0s
192.168.1.14			192.168.1.53			2675			1190			TCP			209			3.5s
192.168.1.14			192.168.1.53			5347			309			TCP			175			3.0s
192.168.1.14			192.168.1.53			3450			723			UDP			129			1.7s
192.168.1.14			192.168.1.53			4505			2015			UDP			234			4.2s
192.168.1.14			192.168.1.53			2944			227			TCP			236			4.0s
192.168.1.14			192.168.1.53			7332			251			TCP			298			2.1s
192.168.1.14			192.168.1.53			4472			983			UDP			288			2.4s
192.168.1.14			192.168.1.53			6519			1528			UDP			295			3.0s
192.168.1.14			192.168.1.53			5189			131			TCP			314			3.9s
192.168.1.14			192.168.1.53			6263			236			TCP			308			1.8s
192.168.1.14			192.168.1.53			7007			1071			TCP			205			1.6s
192.168.1.14			192.168.1.53			3466			398			TCP			234			3.8s
192.168.1.14			192.168.1.53			7493			796			TCP			372			3.3s
192.168.1.14			192.168.1.53			6779			1590			TCP			221			2.1s
192.168.1.14			192.168.1.53			5573			1543			UDP			256			1.2s
192.168.1.14			192.168.1.53			4942			1508			UDP			173			1.9s
192.168.1.14			192.168.1.53			5263			1795			TCP			196			3.0s
192.168.1.14			192.168.1.53			4846			362			UDP			288			3.7s
192.168.1.14			192.168.1.53			3979			1526			TCP			207			2.3s
192.168.1.14			192.168.1.53			3477			807			UDP			125			2.8s
192.168.1.14			192.168.1.53			6071			1688			UDP			248			2.8s
192.168.1.14			192.168.1.53			6973			127			TCP			193			2.7s
192.168.1.14			192.168.1.53			3704			244			UDP			253			5.0s
192.168.1.14			192.168.1.53			4793			739			UDP			174			3.7s
192.168.1.14			192.168.1.53			5642			909			TCP			262			4.7s
192.168.1.14			192.168.1.53			2690			1904			UDP			207			4.0s
192.168.1.14			192.168.1.53			6674			91			UDP			367			1.4s
192.168.1.14			192.168.1.53			6829			1947			UDP			283			3.3s
192.168.1.14			192.168.1.53			2574			1793			TCP			353			4.4s
192.168.1.14			192.168.1.53			3292			820			TCP			330			3.1s
192.168.1.14			192.168.1.53			5520			626			UDP			256			1.1s
192.168.1.14			192.168.1.53			2066			1109			UDP			305			3.7s
192.168.1.14			192.168.1.53			2618			875			UDP			249			2.0s
192.168.1.14			192.168.1.53			4404			282			TCP			338			1.7s
192.168.1.14			192.168.1.53			3702			739			TCP			232			1.5s
192.168.1.14			192.168.1.53			4221			2044			UDP			138			3.6s
192.168.1.14			192.168.1.53			6444			1078			TCP			129			4.3s
192.168.1.14			192.168.1.53			5780			1343			UDP			137			2.7s
192.168.1.14			192.168.1.53			2804			587			UDP			388			3.4s
192.168.1.14			192.168.1.53			2272			796			TCP			365			2.6s
192.168.1.14			192.168.1.53			3125			2010			UDP			241			3.4s
192.168.1.14			192.168.1.53			2249			1688			UDP			227			4.7s
192.168.1.14			192.168.1.53			3379			610			UDP			204			3.6s
192.168.1.14			192.168.1.53			6462			184			TCP			295			2.5s
192.168.1.14			192.168.1.53			4654			1294			UDP			398			3.8s
192.168.1.14			192.168.1.53			2206			1231			UDP			239			1.4s
192.168.1.14			192.168.1.53			3029			1744			TCP			374			4.4s
192.168.1.14			192.168.1.53			4896			2005			TCP			233			1.8s
192.168.1.14			192.168.1.53			7366			878			TCP			287			4.9s
192.168.1.14			192.168.1.53			2482			753			UDP			216			4.2s
192.168.1.14			192.168.1.53			7395			646			TCP			216			3.8s
192.168.1.14			192.168.1.53			2909			1982			UDP			292			4.9s
192.168.1.14			192.168.1.53			6736			1326			UDP			289			4.9s
192.168.1.14			192.168.1.53			2122			1862			UDP			230			2.5s
192.168.1.14			192.168.1.53			5187			725			UDP			344			1.9s
192.168.1.14			192.168.1.53			3322			420			UDP			241			3.0s
192.168.1.14			192.168.1.53			4616			353			UDP			158			1.6s
192.168.1.14			192.168.1.53			6106			1260			TCP			227			2.1s
192.168.1.14			192.168.1.53			5070			1533			UDP			174			1.1s
192.168.1.14			192.168.1.53			3499			230			UDP			312			3.9s
192.168.1.14			192.168.1.53			4391			1878			UDP			343			4.9s
192.168.1.14			192.168.1.53			3621			809			UDP			315			4.3s
192.168.1.14			192.168.1.53			4099			1349			UDP			282			3.5s
192.168.1.14			192.168.1.53			3535			1491			UDP			182			4.2s
192.168.1.14			192.168.1.53			3120			547			UDP			292			1.4s
192.168.1.14			192.168.1.53			5047			1524			UDP			382			4.3s
192.168.1.14			192.168.1.53			6547			841			UDP			205			2.2s
192.168.1.14			192.168.1.53			2234			1713			TCP			210			4.3s
192.168.1.14			192.168.1.53			2086			1031			UDP			222			4.2s
192.168.1.14			192.168.1.53			4061			1914			TCP			131			4.4s
192.168.1.14			192.168.1.53			2802			301			TCP			333			4.2s
192.168.1.14			192.168.1.53			4883			1857			UDP			178			3.8s
192.168.1.14			192.168.1.53			2165			870			UDP			362			2.8s
192.168.1.14			192.168.1.53			5673			2017			UDP			236			1.1s
192.168.1.14			192.168.1.53			5573			93			UDP			176			1.5s
192.168.1.14			192.168.1.53			6687			1851			TCP			262			4.2s
192.168.1.14			192.168.1.53			5858			1122			UDP			138			3.3s
192.168.1.14			192.168.1.53			7077			427			UDP			245			3.8s
192.168.1.14			192.168.1.53			7000			148			UDP			199			4.2s
192.168.1.14			192.168.1.53			3173			686			UDP			213			3.8s
192.168.1.14			192.168.1.53			5356			1329			TCP			174			2.0s
192.168.1.14			192.168.1.53			6770			952			TCP			294			1.3s
192.168.1.14			192.168.1.53			5579			1980			UDP			311			1.2s
192.168.1.14			192.168.1.53			4015			802			UDP			334			4.1s
192.168.1.14			192.168.1.53			5793			1332			UDP			292			1.3s
192.168.1.14			192.168.1.53			7236			964			TCP			319			3.6s
192.168.1.14			192.168.1.53			3269			90			TCP			172			1.2s
192.168.1.14			192.168.1.53			6255			1309			UDP			216			3.4s
192.168.1.14			192.168.1.53			3952			71			UDP			354			4.4s
192.168.1.14			192.168.1.53			5737			627			TCP			192			1.8s
192.168.1.14			192.168.1.53			5270			221			TCP			399			3.0s
192.168.1.14			192.168.1.53			6657			164			TCP			178			2.1s
192.168.1.14			192.168.1.53			5627			453			TCP			171			3.7s
192.168.1.14			192.168.1.53			2487			1192			TCP			321			3.8s
192.168.1.14			192.168.1.53			6510			1682			UDP			261			1.5s
192.168.1.14			192.168.1.53			6227			966			TCP			204			2.6s
192.168.1.14			192.168.1.53			5524			1037			TCP			345			2.7s
192.168.1.14			192.168.1.53			2408			1750			UDP			232			4.6s
192.168.1.14			192.168.1.53			7023			1519			UDP			315			4.3s
192.168.1.14			192.168.1.53			6687			1403			UDP			307			4.2s
192.168.1.14			192.168.1.53			5198			94			UDP			185			2.0s
192.168.1.14			192.168.1.53			6319			1999			UDP			261			2.6s
192.168.1.14			192.168.1.53			5736			1558			UDP			386			3.0s
192.168.1.14			192.168.1.53			2417			1199			UDP			391			2.5s
192.168.1.14			192.168.1.53			4422			1505			UDP			290			1.6s
192.168.1.14			192.168.1.53			2850			757			UDP			275			2.6s
192.168.1.14			192.168.1.53			2703			1078			UDP			313			2.4s
192.168.1.14			192.168.1.53			5602			1855			UDP			306			1.1s
192.168.1.14			192.168.1.53			2214			1751			UDP			203			5.0s
192.168.1.14			192.168.1.53			6799			130			UDP			273			2.5s
192.168.1.14			192.168.1.53			4894			1754			UDP			276			2.0s
192.168.1.14			192.168.1.53			2610			1940			UDP			195			4.7s
192.168.1.14			192.168.1.53			3022			271			UDP			344			1.2s
192.168.1.14			192.168.1.53			4987			1848			UDP			326			2.6s
